osmid;x;y;highway
56508227;-86.779135;33.568743;
56508228;-86.7807162;33.5702323;
56508256;-86.720246;33.56039;
56508325;-86.821158;33.470905;
56508328;-86.822222;33.4699657;
56508336;-86.820757;33.471224;
56508524;-86.962917;33.464292;
56508864;-86.617691;33.554507;
56508909;-86.874987;33.545037;
56508910;-86.874732;33.545296;
56508912;-86.874076;33.546103;
56508933;-86.956611;33.472868;
56508967;-86.83549;33.513105;
56508970;-86.83461;33.50365;
56508976;-86.833875;33.500487;
56508977;-86.849357;33.466925;
56508979;-86.84917;33.466535;
56508996;-86.680304;33.622434;
56509012;-86.678805;33.623294;
56509105;-86.82351;33.495008;
56509113;-86.823015;33.494307;
56509117;-86.822818;33.493447;
56509121;-86.810005;33.485811;
56509253;-86.830412;33.477445;
56509257;-86.829766;33.488915;
56509261;-86.829772;33.48668;
56509279;-86.831648;33.496184;
56509369;-86.765686;33.570387;
56509415;-86.782052;33.534384;
56509416;-86.782409;33.534923;
56509418;-86.78334;33.536305;
56509419;-86.7842683;33.5376878;
56509425;-86.785256;33.539046;
56509429;-86.7859836;33.5402444;
56509431;-86.722156;33.586508;
56509432;-86.721742;33.586505;
56509635;-86.78725;33.491459;
56509648;-86.787377;33.490539;
56509663;-86.83642;33.557752;
56509678;-86.837037;33.516762;
56509680;-86.837043;33.515799;
56509912;-86.742329;33.540723;
56509913;-86.742328;33.539733;
56509914;-86.742334;33.538682;
56509930;-86.743348;33.542277;
56509932;-86.742943;33.541795;
56510030;-86.639716;33.584786;
56510076;-86.719707;33.536071;
56510112;-86.7202143;33.538299;
56510215;-86.723516;33.547243;
56510216;-86.723528;33.54685;
56510359;-86.904357;33.475778;
56510364;-86.903318;33.475782;
56510400;-86.803952;33.560602;
56510494;-86.891788;33.530088;
56510498;-86.889407;33.530064;
56510500;-86.887968;33.530043;
56510504;-86.886535;33.530037;
56510505;-86.885884;33.530034;
56510506;-86.885074;33.530017;
56510508;-86.88349;33.529994;
56510510;-86.882375;33.529953;
56510511;-86.88209;33.529947;
56510514;-86.880872;33.529919;
56510516;-86.88017;33.529879;
56510518;-86.8796;33.529851;
56510520;-86.8790002;33.529822;
56510726;-86.888657;33.480437;
56510727;-86.888663;33.478662;
56510728;-86.888706;33.47761;
56510895;-86.885339;33.485812;
56510897;-86.884539;33.485794;
56510899;-86.883631;33.485765;
56510913;-86.887473;33.485874;
56510921;-86.903489;33.486291;
56510922;-86.902037;33.486255;
56510926;-86.900043;33.486195;
56510930;-86.898091;33.486032;
56510932;-86.896286;33.485663;
56510938;-86.905328;33.446928;
56510945;-86.884117;33.48621;
56510947;-86.883275;33.486843;
56510954;-86.88218;33.487684;
56510956;-86.881347;33.488323;
56510961;-86.880501;33.488964;
56510964;-86.879661;33.489595;
56510965;-86.878827;33.490271;
56510972;-86.877863;33.4908;
56510977;-86.87634;33.491571;
56510985;-86.875321;33.492446;
56510986;-86.874691;33.492706;
56511030;-86.819582;33.471643;
56511048;-86.820442;33.47092;
56511133;-86.782598;33.562637;
56511394;-86.729187;33.59543;
56511396;-86.729171;33.595945;
56511403;-86.728107;33.597271;
56511409;-86.726908;33.595684;
56511412;-86.728897;33.598176;
56511414;-86.730767;33.596804;
56511415;-86.730253;33.596803;
56511629;-86.654814;33.617111;
56511634;-86.654169;33.617004;
56511788;-86.689671;33.589094;
56511834;-86.712696;33.6394;
56511839;-86.713601;33.639341;
56511843;-86.706404;33.638304;
56511851;-86.707818;33.639089;
56511857;-86.708289;33.639284;
56511907;-86.737545;33.511499;
56511924;-86.878701;33.473627;
56511932;-86.878939;33.468035;
56511936;-86.878867;33.464941;
56511940;-86.878851;33.463808;
56511945;-86.878426;33.459819;
56511970;-86.877922;33.453847;
56511972;-86.879252;33.480531;
56512583;-86.796363;33.527518;
56512623;-86.83305;33.489254;
56512624;-86.835037;33.489317;
56512668;-86.68493;33.584765;
56512670;-86.685025;33.584135;
56512765;-86.7639537;33.5229033;
56512926;-86.744882;33.596188;
56512927;-86.903905;33.52261;
56512928;-86.904368;33.522259;
56512929;-86.905295;33.521628;
56512930;-86.907146;33.52037;
56512952;-86.777906;33.540248;
56512955;-86.776791;33.540219;
56512957;-86.775675;33.540256;
56512963;-86.774546;33.540554;
56512971;-86.7710928;33.5421277;
56512972;-86.7694818;33.5428696;
56512977;-86.768087;33.543467;
56512982;-86.765778;33.543507;
56512985;-86.764997;33.543486;
56512989;-86.763533;33.543461;
56512991;-86.761414;33.543433;
56513057;-86.8137566;33.5235885;
56513065;-86.824566;33.518476;
56513066;-86.824167;33.51867;
56513068;-86.823475;33.519002;
56513071;-86.822075;33.519682;
56513084;-86.754624;33.543492;
56513088;-86.754422;33.543259;
56513092;-86.7309978;33.5844254;
56513111;-86.83617;33.518107;
56513114;-86.834594;33.518099;
56513117;-86.833009;33.518082;
56513120;-86.828295;33.518034;
56513127;-86.826796;33.518023;
56513171;-86.731716;33.580294;
56513184;-86.731614;33.583058;
56513459;-86.661388;33.621485;turning_circle
56513468;-86.867898;33.487536;
56513470;-86.872557;33.487673;
56513477;-86.7084565;33.5595037;
56513483;-86.708009;33.560074;
56513493;-86.746505;33.527839;
56513540;-86.772298;33.513218;
56513547;-86.7922767;33.5050947;
56513549;-86.7918829;33.5052749;
56513561;-86.790195;33.505294;
56513577;-86.7875951;33.5071256;
56513594;-86.7861908;33.5085748;
56513596;-86.785099;33.509253;
56513598;-86.7836109;33.5101672;
56513609;-86.817823;33.492143;
56513611;-86.816501;33.492773;
56513613;-86.815142;33.493423;
56513617;-86.813749;33.494083;
56513618;-86.8135269;33.4942043;
56513620;-86.812108;33.49487;
56513625;-86.810699;33.494945;
56513628;-86.8101187;33.4951751;
56513632;-86.807953;33.49619;
56513648;-86.806933;33.497359;
56513650;-86.7986329;33.5012898;
56513651;-86.797211;33.501956;
56513654;-86.752072;33.52688;
56513658;-86.750542;33.526719;
56513661;-86.749921;33.52695;
56513671;-86.7948698;33.5039683;
56513682;-86.77224;33.513069;
56513700;-86.768862;33.513741;
56513724;-86.764874;33.513585;
56513731;-86.763148;33.513489;
56513733;-86.762564;33.513264;
56513760;-86.709968;33.561081;
56513770;-86.706885;33.563472;
56513774;-86.705599;33.565454;
56513787;-86.707021;33.562072;
56513790;-86.7097408;33.5566884;turning_circle
56513809;-86.732049;33.556335;
56513820;-86.735648;33.558788;
56513824;-86.737482;33.560042;
56513828;-86.7386216;33.5625646;
56513830;-86.738604;33.564411;
56513836;-86.738611;33.568082;
56513851;-86.800558;33.553236;
56514056;-86.837749;33.518134;
56514060;-86.839315;33.51816;
56514061;-86.84407;33.518214;
56514065;-86.847574;33.518158;
56514067;-86.8483;33.518237;
56514071;-86.849016;33.518333;
56514073;-86.850343;33.518365;
56514332;-86.7289334;33.5541846;
56514338;-86.7243525;33.5513702;
56514343;-86.7221246;33.5513547;
56514349;-86.7207653;33.5512993;
56514360;-86.7173223;33.5512388;
56514367;-86.7139597;33.5511813;
56514446;-86.6646;33.610129;
56514450;-86.663623;33.610008;
56514482;-86.961449;33.536386;
56514738;-86.870315;33.544286;
56514740;-86.868665;33.544352;
56515858;-86.895899;33.537917;
56516190;-86.836258;33.510032;
56516194;-86.83467;33.509962;
56516197;-86.833089;33.509943;
56516201;-86.828351;33.509886;
56516206;-86.826749;33.50987;
56516213;-86.779606;33.528236;
56516217;-86.7856299;33.5282892;
56516446;-86.692733;33.596413;
56516468;-86.692339;33.595333;
56516478;-86.9337423;33.5011672;
56516479;-86.770103;33.544981;
56516481;-86.768076;33.544916;
56516546;-86.7645886;33.5448762;
56516560;-86.7770872;33.5068811;
56517027;-86.847275;33.508229;
56517028;-86.849175;33.508268;
56517033;-86.852699;33.508343;
56517054;-86.85479;33.508145;
56517055;-86.857036;33.508108;
56517057;-86.858421;33.508091;
56517074;-86.865735;33.508359;
56517076;-86.865738;33.508764;
56517106;-86.730272;33.595982;
56517317;-86.716129;33.564981;
56517323;-86.71536;33.564625;
56517344;-86.711263;33.562515;
56517348;-86.735748;33.62204;
56517396;-86.71275;33.553417;
56517404;-86.679312;33.587755;
56517408;-86.677042;33.588583;
56517409;-86.761355;33.550821;
56517416;-86.758992;33.55001;
56517423;-86.7564194;33.5492298;
56517439;-86.830142;33.533081;
56517464;-86.828567;33.533462;
56517467;-86.827995;33.533468;
56517490;-86.741966;33.581485;
56517499;-86.741557;33.582477;
56517502;-86.741536;33.58334;
56517504;-86.741528;33.584181;
56517506;-86.741486;33.585025;
56517509;-86.741433;33.586507;
56517559;-86.802544;33.54177;
56517561;-86.801679;33.541747;
56517569;-86.796107;33.541612;
56517578;-86.81428;33.536608;
56517579;-86.813556;33.536577;
56517581;-86.813374;33.536662;
56517584;-86.812052;33.537278;
56517587;-86.810687;33.537936;traffic_signals
56517588;-86.809563;33.538463;
56517590;-86.809317;33.538584;
56517592;-86.808017;33.539199;
56517596;-86.807603;33.539406;
56517604;-86.794352;33.547182;
56517607;-86.7548402;33.5503242;
56517609;-86.7555011;33.5504172;
56517640;-86.821783;33.533458;
56517643;-86.819551;33.533448;
56517677;-86.930212;33.524123;
56517753;-86.858712;33.51193;
56517760;-86.859549;33.510925;
56517771;-86.865745;33.509774;
56517778;-86.8589447;33.5120191;
56517788;-86.865745;33.509909;
56517789;-86.8747361;33.5150489;
56517790;-86.8746162;33.5179698;
56517793;-86.874417;33.519134;turning_circle
56517811;-86.8711339;33.5178794;
56518361;-86.7039085;33.4914765;
56518372;-86.7012783;33.4952293;
56518550;-86.883122;33.448856;
56518554;-86.883999;33.448908;
56518556;-86.885062;33.448952;
56518574;-86.887001;33.448709;
56518599;-86.904148;33.441975;
56518763;-86.6616352;33.5848927;
56518776;-86.793893;33.494321;
56518786;-86.808089;33.489339;
56518788;-86.807007;33.489337;
56518794;-86.805884;33.489326;
56518814;-86.828703;33.490707;
56518818;-86.826529;33.490653;
56518821;-86.825622;33.49066;
56518825;-86.824715;33.490659;
56518832;-86.7912047;33.4953754;
56519061;-86.837378;33.485498;
56519063;-86.839548;33.485543;
56519066;-86.831684;33.484747;
56519068;-86.832533;33.484803;
56519078;-86.835188;33.484955;
56519080;-86.836323;33.484983;
56519083;-86.837346;33.48501;
56519100;-86.889528;33.553409;
56519124;-86.894277;33.450809;
56519258;-86.8001344;33.5220236;
56519259;-86.8014687;33.5216517;
56519264;-86.8024665;33.5231072;
56519265;-86.802838;33.52366;
56519271;-86.8036048;33.5248231;
56519281;-86.806412;33.5289723;traffic_signals
56519284;-86.808305;33.531742;
56519287;-86.81018;33.534512;
56519290;-86.811615;33.536631;
56519296;-86.812651;33.538161;
56519302;-86.813229;33.539021;
56519320;-86.813821;33.539876;
56519322;-86.814416;33.540736;
56519327;-86.815;33.54159;
56519331;-86.8156208;33.5424826;
56519334;-86.816027;33.543199;
56519338;-86.816464;33.544227;
56519343;-86.817668;33.547065;
56519362;-86.8202855;33.5533093;traffic_signals
56519417;-86.821533;33.55627;
56519423;-86.82232;33.558138;
56519472;-86.800004;33.519513;
56519493;-86.682894;33.597264;
56519495;-86.681206;33.597269;
56519785;-86.728532;33.516492;
56519793;-86.726867;33.515563;
56519795;-86.726628;33.515437;
56520142;-86.795762;33.513252;
56520144;-86.7955654;33.5129537;
56520146;-86.7953244;33.5125989;
56520149;-86.794541;33.511438;
56520155;-86.792999;33.509132;
56520163;-86.792221;33.507997;
56520404;-86.689216;33.58258;
56520406;-86.687832;33.582553;
56520461;-86.769718;33.50269;
56520513;-86.741475;33.518577;
56520523;-86.739439;33.519858;
56520525;-86.738968;33.520137;
56520530;-86.735748;33.52179;
56520536;-86.732766;33.521485;
56520546;-86.726715;33.523505;
56520547;-86.725638;33.523955;
56520551;-86.723655;33.524783;
56520553;-86.722338;33.525337;
56520555;-86.721354;33.525734;
56520557;-86.718613;33.526894;
56520567;-86.710463;33.530319;
56520797;-86.844518;33.459066;
56520809;-86.843498;33.460852;turning_circle
56520966;-86.678666;33.606567;
56521022;-86.733123;33.545658;
56521024;-86.732241;33.545653;turning_circle
56521262;-86.726751;33.616992;
56521268;-86.727501;33.617012;
56521274;-86.72953;33.617106;
56521277;-86.730691;33.617128;
56521286;-86.731198;33.618686;
56521369;-86.661501;33.608982;
56521374;-86.660297;33.608734;
56521382;-86.659073;33.608392;
56521397;-86.657978;33.606053;
56521462;-86.823089;33.561076;
56521466;-86.820942;33.561008;
56521471;-86.781074;33.561199;
56521476;-86.777632;33.560181;
56521526;-86.660199;33.611444;
56521550;-86.658724;33.615047;turning_circle
56522573;-86.730421;33.588072;
56522574;-86.731032;33.588076;
56522583;-86.728779;33.588041;
56522585;-86.729322;33.588053;
56522587;-86.729892;33.588044;
56522590;-86.733227;33.588672;
56522592;-86.734297;33.588723;
56522765;-86.895259;33.517181;
56522769;-86.895917;33.516337;
56522773;-86.896576;33.51551;
56522774;-86.896911;33.515079;
56522777;-86.897987;33.513714;
56522781;-86.898657;33.512862;
56522783;-86.898732;33.512768;
56522786;-86.8993;33.51204;
56522789;-86.900587;33.510367;
56522795;-86.901906;33.508668;
56522799;-86.902585;33.507849;
56522802;-86.903241;33.507002;
56522803;-86.904554;33.505333;
56522804;-86.905216;33.504492;
56522805;-86.907188;33.501976;
56522810;-86.790685;33.493235;
56522830;-86.788664;33.494856;
56523042;-86.7513672;33.545003;
56523047;-86.713114;33.632972;
56523054;-86.712952;33.634696;
56523056;-86.712906;33.635766;
56523088;-86.713508;33.641282;
56523110;-86.680086;33.607025;turning_circle
56523118;-86.681088;33.607993;
56523120;-86.681586;33.608837;turning_circle
56523276;-86.870533;33.485874;
56523277;-86.872532;33.485912;
56523309;-86.784334;33.54177;
56523312;-86.785061;33.542827;
56523316;-86.892057;33.438806;
56523320;-86.9033494;33.4955238;
56523638;-86.9562497;33.462624;
56523641;-86.955492;33.463608;
56523645;-86.954383;33.465407;
56523760;-86.744524;33.535083;
56523762;-86.744256;33.53416;
56523770;-86.740404;33.528847;
56523777;-86.740796;33.526086;
56523816;-86.681159;33.589105;
56523820;-86.681197;33.590414;turning_circle
56523824;-86.775883;33.563642;
56523826;-86.775259;33.563639;
56523828;-86.774524;33.563623;
56523832;-86.810969;33.56811;
56523893;-86.7394634;33.5129663;
56523907;-86.71735;33.597303;
56523917;-86.718353;33.596996;
56523924;-86.718765;33.596024;
56523925;-86.718829;33.595911;
56523932;-86.720439;33.595266;
56523933;-86.72065;33.595257;
56524116;-86.674559;33.671295;
56524118;-86.674554;33.671756;
56524216;-86.688196;33.615867;
56524221;-86.689974;33.615882;
56524228;-86.691463;33.616015;
56524235;-86.739707;33.564423;
56524241;-86.737521;33.564393;
56524246;-86.736438;33.564381;
56524250;-86.735379;33.564369;
56524281;-86.809743;33.570342;
56524283;-86.8084972;33.57037;
56524287;-86.804021;33.570197;
56524301;-86.792818;33.567633;
56524307;-86.7907483;33.567517;
56524318;-86.7111248;33.5807926;
56524321;-86.7111586;33.5812693;
56524340;-86.705372;33.584078;
56524359;-86.89359;33.538445;
56524360;-86.893701;33.538275;
56524366;-86.893765;33.537596;
56524368;-86.893826;33.536982;
56524369;-86.893857;33.535567;
56524371;-86.893849;33.534799;
56524551;-86.767718;33.572341;
56524866;-86.894666;33.477716;
56524904;-86.872931;33.541714;
56524920;-86.872917;33.542738;
56524923;-86.872906;33.543754;
56524924;-86.872908;33.544282;
56524925;-86.872875;33.536935;
56524930;-86.7796577;33.539888;
56524970;-86.874492;33.510413;
56524979;-86.872581;33.510058;
56524988;-86.870981;33.510519;
56525011;-86.876519;33.510492;
56525027;-86.87256;33.510143;
56525038;-86.870377;33.510596;
56525137;-86.9593821;33.4669189;
56525187;-86.8463325;33.5382355;
56525305;-86.883808;33.478488;
56525358;-86.893474;33.456867;
56525365;-86.894222;33.457489;
56525372;-86.894952;33.458075;
56525499;-86.693817;33.660914;
56525700;-86.737628;33.542536;
56525705;-86.737998;33.54074;
56525706;-86.738013;33.539554;
56525712;-86.738005;33.536648;
56525716;-86.73802;33.535691;
56525744;-86.737351;33.54211;
56525745;-86.737239;33.541327;
56525750;-86.737723;33.544364;
56525760;-86.737609;33.542087;
56526001;-86.875491;33.469907;
56526002;-86.875431;33.469656;
56526015;-86.7658676;33.5224656;
56526026;-86.7647612;33.5224476;
56526039;-86.762902;33.52245;
56526161;-86.71952;33.537024;
56526167;-86.7199004;33.5371013;
56526179;-86.7217043;33.5379184;
56526191;-86.7235977;33.5370058;
56526196;-86.7230796;33.5367761;
56526295;-86.875973;33.543331;
56526296;-86.875987;33.543798;
56526319;-86.865301;33.461602;
56526321;-86.865929;33.461602;
56526328;-86.869188;33.461653;
56526330;-86.869926;33.461682;
56526373;-86.718237;33.436914;
56526391;-86.71861;33.439852;
56526418;-86.723138;33.439985;
56526420;-86.723234;33.439915;
56526479;-86.719769;33.440374;
56526502;-86.718355;33.436985;
56526628;-86.769376;33.533229;
56526631;-86.7693581;33.5349885;
56526635;-86.7693452;33.538304;
56526749;-86.761177;33.513095;
56526795;-86.822664;33.482537;
56526820;-86.822325;33.479737;
56526858;-86.919203;33.447747;
56526983;-86.870309;33.545315;
56527110;-86.900042;33.548642;
56527112;-86.904338;33.54875;
56527126;-86.895823;33.548384;
56527131;-86.897965;33.548437;
56527133;-86.900042;33.548457;
56527180;-86.686798;33.583761;
56527184;-86.686196;33.583182;
56527187;-86.685379;33.582097;
56527194;-86.685668;33.581085;
56527204;-86.709714;33.529189;
56527205;-86.709231;33.529189;
56527209;-86.7962966;33.500572;traffic_signals
56527468;-86.784821;33.529567;
56527471;-86.783153;33.53018;
56527473;-86.779603;33.530209;
56527475;-86.777845;33.530786;
56527479;-86.77726;33.53078;
56527483;-86.741299;33.554953;
56527486;-86.740328;33.55494;
56527496;-86.8000022;33.5221797;
56527513;-86.777313;33.530408;
56527516;-86.776113;33.530403;
56527527;-86.77432;33.530949;
56527822;-86.9021559;33.4335737;
56527955;-86.694524;33.584528;
56527970;-86.693495;33.580544;
56527975;-86.694163;33.582851;
56527976;-86.694332;33.583611;
56527991;-86.693419;33.576284;
56527996;-86.693424;33.57957;
56528029;-86.693841;33.573472;
56528032;-86.693785;33.574514;
56528034;-86.693772;33.576296;
56528069;-86.689448;33.500563;
56528081;-86.687273;33.502004;
56528308;-86.740913;33.5396;
56528315;-86.755935;33.532905;
56528320;-86.754438;33.53345;
56528323;-86.743969;33.539192;
56528326;-86.83148;33.493333;
56528331;-86.828704;33.494663;
56528340;-86.753525;33.534459;
56528355;-86.749275;33.537246;
56528404;-86.724497;33.600533;
56528405;-86.724269;33.600519;
56528488;-86.967085;33.46821;
56528599;-86.687316;33.574365;
56528607;-86.6886;33.573249;
56528618;-86.689224;33.571813;
56528626;-86.689144;33.571301;
56528643;-86.738726;33.589003;
56528646;-86.739041;33.588252;
56528703;-86.881789;33.54365;
56528709;-86.881216;33.543636;
56528713;-86.877916;33.54347;
